12.096	0.674	1.000
12.117	0.668	1.000
12.138	0.663	1.000
12.159	0.678	1.000
12.180	0.661	1.000
12.201	0.674	1.000
12.222	0.677	1.000
12.243	0.661	1.000
12.264	0.669	1.000
12.285	0.658	1.000
12.306	0.664	1.000
12.327	0.663	1.000
12.348	0.667	1.000
12.369	0.673	1.000
12.390	0.673	1.000
12.411	0.671	1.000
12.432	0.663	1.000
12.453	0.673	1.000
12.474	0.669	1.000
12.495	0.658	1.000
12.516	0.658	1.000
12.537	0.660	1.000
12.558	0.672	1.000
12.579	0.658	1.000
12.600	0.667	2.000
12.621	0.697	2.000
12.642	0.734	2.000
12.663	0.799	2.000
12.684	0.865	2.000
12.705	0.944	2.000
12.726	1.005	2.000
12.747	1.056	2.000
12.768	1.099	2.000
12.789	1.149	2.000
12.810	1.177	2.000
12.831	1.202	2.000
12.852	1.227	2.000
12.873	1.251	2.000
12.894	1.267	2.000
12.915	1.288	2.000
12.936	1.301	2.000
12.957	1.299	2.000
12.978	1.297	2.000
12.999	1.313	2.000
